device_id,reported_at,battery_pct,signal_strength_dbm,is_online
8,2025-11-20T02:48:25.175047,63.224799389523334,-75.35874449175911,True
8,2025-11-20T20:52:25.175047,100.0,-75.69990382351058,True
8,2025-11-19T06:40:25.175047,83.98250376708567,-66.8560739761714,True
8,2025-11-18T03:34:25.175047,80.1886394227011,-72.2503122824801,True
8,2025-11-17T19:32:25.175047,91.97440097795891,-51.649008624552465,True
8,2025-11-17T20:14:25.175047,69.71779079382878,-82.01785258853629,True
9,2025-11-23T19:48:25.175047,72.7998027084934,-65.57034040374197,True
9,2025-11-22T04:15:25.175047,100.0,-75.9164156340254,True
9,2025-11-21T19:15:25.175047,79.97187555740406,-77.01905684017487,True
9,2025-11-21T05:18:25.175047,77.65310150669316,-70.26304289847245,True
9,2025-11-20T05:37:25.175047,100.0,-63.07495544384504,True
9,2025-11-20T09:04:25.175047,80.44104826346582,-53.3582053201812,True
9,2025-11-20T17:04:25.175047,70.13512393278447,-59.918264399078936,False
9,2025-11-19T03:37:25.175047,68.55748371989084,-51.725669021434285,True
9,2025-11-18T19:27:25.175047,84.41766269818116,-92.18041618457352,True
9,2025-11-17T13:15:25.175047,97.35081650930584,-73.92959767499737,True
9,2025-11-17T04:38:25.175047,58.91517722524628,-74.08076047150223,True
10,2025-11-23T12:14:25.175047,91.3666721240859,-76.91766563630803,True
10,2025-11-23T05:55:25.175047,74.66060966341338,-65.96727322425878,True
10,2025-11-22T21:32:25.175047,99.7135854672137,-69.80702245076552,True
10,2025-11-22T22:17:25.175047,60.65205878009562,-80.64565304936418,True
10,2025-11-22T11:29:25.175047,87.17834478907764,-64.34355471281427,True
10,2025-11-21T18:47:25.175047,67.21219958761428,-59.07194420354956,True
10,2025-11-21T07:57:25.175047,100.0,-76.49857490888317,True
10,2025-11-20T01:12:25.175047,82.71260311183147,-67.18314786172662,True
10,2025-11-20T14:03:25.175047,97.66252621498656,-43.480863996474795,True
10,2025-11-19T05:50:25.175047,69.67984890532975,-60.99261210168671,False
10,2025-11-19T12:34:25.175047,70.15895893132985,-57.334717528967715,True
10,2025-11-18T10:23:25.175047,84.08752401501742,-71.5297947530307,True
10,2025-11-18T02:36:25.175047,85.69899148823606,-69.26135540444491,True
10,2025-11-18T08:27:25.175047,94.2901035175768,-68.80487473707727,True
10,2025-11-17T06:50:25.175047,50.7266837585425,-61.91069526015858,True
11,2025-11-23T13:12:25.175047,73.62893089735499,-51.740208781121666,True
11,2025-11-23T18:16:25.175047,96.7579439062863,-46.920043729235864,True
11,2025-11-23T18:55:25.175047,82.5318386033423,-74.3967537434162,True
11,2025-11-22T00:15:25.175047,84.82299213634863,-64.87871372708224,True
11,2025-11-22T18:24:25.175047,62.432173402789914,-48.28333643399395,True
11,2025-11-22T21:25:25.175047,58.42989933422601,-69.0548087050829,True
11,2025-11-21T00:15:25.175047,74.10706478000326,-58.353230011872654,True
11,2025-11-21T16:33:25.175047,100.0,-69.14285021355265,True
11,2025-11-21T21:26:25.175047,72.03714854794495,-64.04908779243387,True
11,2025-11-20T12:44:25.175047,65.45051228630022,-69.67333707303875,True
11,2025-11-20T02:56:25.175047,79.15229554113668,-62.55216792814615,True
11,2025-11-20T21:18:25.175047,80.092577622363,-48.66322179471645,True
11,2025-11-19T11:32:25.175047,74.30165892410365,-68.66525360234064,False
11,2025-11-18T10:49:25.175047,80.05594834051705,-67.05194624008243,True
11,2025-11-17T02:05:25.175047,87.93754979811384,-50.787812210718556,True
11,2025-11-17T22:01:25.175047,66.71112633367444,-68.55054295190084,True
11,2025-11-17T19:16:25.175047,59.035217198755205,-68.19333115319867,True
12,2025-11-23T04:36:25.175047,70.89137267086898,-68.68061481818197,True
12,2025-11-23T14:55:25.175047,78.7800456576623,-55.691172753518906,True
12,2025-11-23T19:44:25.175047,100.0,-69.05225877859401,True
12,2025-11-22T23:52:25.175047,76.05336217823125,-72.3212069455933,False
12,2025-11-22T05:45:25.175047,98.90292786060678,-79.19413026577544,True
12,2025-11-22T08:43:25.175047,69.92995297455838,-67.2750757390387,True
12,2025-11-21T17:47:25.175047,92.14792722852285,-74.97105583600599,True
12,2025-11-21T21:59:25.175047,60.334549536732986,-64.7148503593846,True
12,2025-11-20T01:31:25.175047,87.4088592847734,-78.50275463446538,True
12,2025-11-20T19:00:25.175047,68.38192483817573,-66.31485900757463,True
12,2025-11-19T08:58:25.175047,62.70829760432766,-55.1093997716663,True
12,2025-11-19T22:18:25.175047,100.0,-69.81215492814658,True
12,2025-11-19T06:38:25.175047,96.77647064636211,-62.19802894246675,True
12,2025-11-18T16:13:25.175047,60.52760801889009,-65.02747527869418,True
12,2025-11-17T09:32:25.175047,88.54043195969689,-52.082387597191364,True
12,2025-11-17T21:11:25.175047,79.62092119536672,-67.4940162804303,True
13,2025-11-23T08:16:25.175047,86.13732398031355,-54.657845201709584,True
13,2025-11-22T03:06:25.175047,52.95804831211172,-64.57593031114891,True
13,2025-11-22T02:04:25.175047,83.9018896258193,-60.2212386557612,True
13,2025-11-22T21:20:25.175047,82.47892797781641,-75.08403166740487,True
13,2025-11-21T13:45:25.175047,71.27519608317074,-59.738135820017916,True
13,2025-11-21T22:13:25.175047,93.64767220040014,-62.03894465732267,True
13,2025-11-20T09:51:25.175047,85.11384150209695,-87.9310460859979,True
13,2025-11-19T08:07:25.175047,64.67728841115894,-66.38496329307476,True
13,2025-11-19T01:50:25.175047,55.191217489948095,-69.97389020062582,True
13,2025-11-18T11:51:25.175047,87.34890477006249,-49.00456053032138,True
13,2025-11-18T04:43:25.175047,72.69017152686362,-58.862188754069045,True
13,2025-11-18T19:13:25.175047,94.02102029616317,-66.1902037553122,True
13,2025-11-17T00:28:25.175047,87.53954604979452,-61.27229012503965,True
13,2025-11-17T19:42:25.175047,75.28235120495378,-43.294171368285326,True
13,2025-11-17T01:56:25.175047,59.23243350865501,-49.807869985717936,True
14,2025-11-23T09:48:25.175047,88.42931839871488,-71.41745493426382,True
14,2025-11-23T00:34:25.175047,66.93530494093062,-68.70125503466595,True
14,2025-11-23T22:18:25.175047,82.28699789100544,-55.21595630278575,True
14,2025-11-22T18:24:25.175047,84.92054026700278,-57.7055674462032,True
14,2025-11-21T15:06:25.175047,74.46328420118887,-52.031785704399006,True
14,2025-11-21T18:57:25.175047,73.00650194729018,-60.119198700350495,True
14,2025-11-20T06:00:25.175047,65.87869478479547,-82.26071647537805,True
14,2025-11-20T10:50:25.175047,72.8655499320388,-65.58930362464623,True
14,2025-11-20T09:57:25.175047,90.24688954569527,-52.71803651229762,False
14,2025-11-19T04:35:25.175047,81.16204033974265,-35.61994831580884,True
14,2025-11-19T09:23:25.175047,80.3270516852146,-67.00230434453702,True
14,2025-11-19T07:01:25.175047,70.38819574441682,-52.50431628301564,True
14,2025-11-18T17:53:25.175047,72.00034514595956,-57.44919965282526,True
14,2025-11-18T16:09:25.175047,75.67151393659312,-66.32094830158289,True
14,2025-11-17T21:45:25.175047,95.74107397405675,-71.7676189740762,True
14,2025-11-17T23:40:25.175047,66.33602409894901,-76.89068271877365,True
15,2025-11-23T00:00:25.175047,72.70983661786012,-74.98515262435227,True
15,2025-11-23T10:08:25.175047,95.35179549268511,-70.81564417779383,True
15,2025-11-22T07:33:25.175047,48.434137676659645,-69.76762011881628,True
15,2025-11-22T21:22:25.175047,79.53973541437102,-62.25856247005967,True
15,2025-11-21T14:47:25.175047,98.10372598822154,-65.56199229505104,True
15,2025-11-21T15:30:25.175047,72.83135977277155,-54.67584549768642,True
15,2025-11-20T16:52:25.175047,84.87236655363918,-42.95990075498053,False
15,2025-11-19T17:12:25.175047,64.16842381439363,-74.34315421341697,True
15,2025-11-19T20:21:25.175047,86.12720322997454,-61.22279947606091,True
15,2025-11-18T07:02:25.175047,66.52653347631119,-57.199224727809,True
15,2025-11-18T21:54:25.175047,80.46979930403879,-60.531383242553666,True
15,2025-11-17T02:52:25.175047,76.8280738346298,-59.08651174943236,True
15,2025-11-17T14:49:25.175047,56.52411075486059,-55.90542100841747,True
16,2025-11-23T20:10:25.175047,66.86456738382724,-74.8400438000581,True
16,2025-11-22T14:58:25.175047,80.09808002675393,-61.50727122187714,True
16,2025-11-22T09:23:25.175047,82.56916769539087,-67.24270860020174,True
16,2025-11-22T12:49:25.175047,83.98256101010138,-48.06223521955411,True
16,2025-11-21T20:50:25.175047,100.0,-74.44509409996716,True
16,2025-11-20T19:55:25.175047,89.6572105239257,-70.6578900233118,True
16,2025-11-20T01:53:25.175047,76.08980228989125,-83.03643973895095,True
16,2025-11-19T07:57:25.175047,49.149000862489096,-48.64701360074334,True
16,2025-11-19T16:32:25.175047,73.72809915174932,-64.631108954742,True
16,2025-11-18T07:21:25.175047,74.84828150045108,-65.42578124312392,True
16,2025-11-18T00:20:25.175047,89.81115568660515,-64.12443117189518,True
16,2025-11-18T20:20:25.175047,61.54375516237879,-53.18873704356173,True
16,2025-11-17T06:08:25.175047,95.2257244806065,-61.06559009000448,True
17,2025-11-23T23:44:25.175047,100.0,-63.68673227670703,True
17,2025-11-23T18:38:25.175047,82.02354274228759,-76.8799281942206,True
17,2025-11-22T10:35:25.175047,89.08513979795187,-60.274071424884504,True
17,2025-11-22T17:37:25.175047,77.9986021395573,-63.38357526026406,True
17,2025-11-21T20:04:25.175047,94.09669161868221,-60.076119556367985,True
17,2025-11-20T04:59:25.175047,82.47813190340443,-74.94025086216465,True
17,2025-11-20T15:02:25.175047,58.64928618816608,-75.27105978861067,True
17,2025-11-20T06:49:25.175047,80.99720150740242,-61.37845828646745,True
17,2025-11-19T17:15:25.175047,93.38179585864349,-66.3332018493135,True
17,2025-11-19T21:19:25.175047,73.51332007703178,-63.086980682660375,True
17,2025-11-18T14:20:25.175047,89.20292474091204,-80.22420016880457,True
17,2025-11-18T14:06:25.175047,78.80362859521117,-64.89420717640073,True
17,2025-11-17T12:56:25.175047,55.82985281400968,-47.045138363581316,True
17,2025-11-17T00:45:25.175047,93.1474096038512,-60.345979283935826,True
17,2025-11-17T16:44:25.175047,75.72863887920053,-62.51650302917681,True
18,2025-11-23T03:40:25.175047,69.07549719807477,-50.457170388265844,True
18,2025-11-23T18:41:25.175047,67.84300075947071,-62.91769024683691,True
18,2025-11-22T17:22:25.175047,87.22369613235514,-63.47371841686086,True
18,2025-11-22T18:47:25.175047,73.44876375165161,-52.43908073655666,True
18,2025-11-22T02:10:25.175047,97.14700371446641,-64.07964845474903,True
18,2025-11-21T15:34:25.175047,74.7143650882961,-56.354187645064414,True
18,2025-11-21T23:39:25.175047,71.79011485370916,-69.66089038800573,True
18,2025-11-20T22:28:25.175047,58.4247493405474,-61.596555385908516,True
18,2025-11-19T04:09:25.175047,79.7114872714411,-67.88069416950576,True
18,2025-11-19T02:27:25.175047,99.40509578252384,-69.53534988433694,True
18,2025-11-19T16:59:25.175047,72.32645797346873,-59.053960671471835,False
18,2025-11-18T02:05:25.175047,92.83505752628628,-50.98453317408702,True
18,2025-11-18T08:14:25.175047,96.54237174110084,-69.13431190318634,True
18,2025-11-18T04:38:25.175047,53.3992105951867,-47.53572747335303,True
18,2025-11-17T20:37:25.175047,87.19322676192333,-74.65127118064501,True
18,2025-11-17T23:58:25.175047,88.51919857296535,-75.76184572810749,True
19,2025-11-23T14:18:25.175047,71.1474922019733,-69.88179175930487,True
19,2025-11-23T05:37:25.175047,89.12020477145401,-42.191659872178725,True
19,2025-11-22T21:56:25.175047,100.0,-70.64299354656923,True
19,2025-11-21T21:40:25.175047,50.35757998197084,-65.82665170255312,True
19,2025-11-21T02:03:25.175047,55.58315475007998,-69.25810956062462,True
19,2025-11-21T15:24:25.175047,81.82653152297293,-60.716983553082976,True
19,2025-11-20T13:15:25.175047,55.60356069125664,-64.86720016478131,True
19,2025-11-20T03:10:25.175047,96.90972070260024,-66.87409220624922,True
19,2025-11-20T10:20:25.175047,62.266042655482714,-62.63824118427015,False
19,2025-11-19T11:05:25.175047,85.42251928521901,-59.82138238922734,True
19,2025-11-19T13:44:25.175047,54.43285398584877,-70.70743425547693,True
19,2025-11-19T13:31:25.175047,95.82135338464686,-70.01791051140252,True
19,2025-11-18T20:40:25.175047,57.074954943157415,-66.25935051012033,False
19,2025-11-18T17:22:25.175047,100.0,-64.92851418455501,True
19,2025-11-18T02:10:25.175047,83.65446835341518,-64.28179961675808,True
19,2025-11-17T07:23:25.175047,79.49542362301912,-54.33322770172721,True
19,2025-11-17T23:13:25.175047,100.0,-68.02123569827295,True
20,2025-11-23T07:53:25.175047,80.17835067092524,-69.52612724201795,True
20,2025-11-22T11:43:25.175047,64.10707304035952,-70.48640089183516,True
20,2025-11-22T20:53:25.175047,91.53300977628676,-66.17500098331223,True
20,2025-11-21T19:11:25.175047,95.67777425962846,-73.2038499217303,True
20,2025-11-21T21:01:25.175047,73.05154246117084,-57.77926772087246,True
20,2025-11-20T23:17:25.175047,100.0,-62.20259857087985,True
20,2025-11-20T15:01:25.175047,88.32412307404745,-61.51479089798652,True
20,2025-11-19T06:59:25.175047,82.46151652110477,-85.04212250190098,True
20,2025-11-19T21:39:25.175047,100.0,-43.3021322402559,True
20,2025-11-18T16:12:25.175047,83.55514809623018,-67.54995290424465,True
20,2025-11-18T14:28:25.175047,61.854864385325705,-52.43083232746217,True
20,2025-11-18T14:27:25.175047,100.0,-83.39492372375145,True
20,2025-11-17T21:06:25.175047,71.11250346197329,-70.69186869035568,True
21,2025-11-23T15:08:25.175047,86.44171208018086,-76.27568128661514,True
21,2025-11-23T17:44:25.175047,69.81289899710245,-66.59879386323706,True
21,2025-11-22T07:16:25.175047,85.73155543866451,-71.40682193347155,True
21,2025-11-21T22:30:25.175047,73.15443053133296,-70.3745387115542,True
21,2025-11-21T14:23:25.175047,79.64403239421516,-59.824865103345346,True
21,2025-11-20T22:50:25.175047,69.88705943993277,-68.0730910564506,True
21,2025-11-19T20:42:25.175047,66.45168304651828,-67.58289927468893,True
21,2025-11-19T14:33:25.175047,89.00521285109559,-50.004576981782485,True
21,2025-11-19T04:53:25.175047,70.92553085452109,-68.213882919378,True
21,2025-11-18T02:33:25.175047,52.29016936330922,-81.71850106324185,True
21,2025-11-17T17:50:25.175047,76.89823473753088,-77.70345087663596,True
21,2025-11-17T04:23:25.175047,71.53510954887287,-69.37417003312653,True
21,2025-11-17T06:53:25.175047,64.07681186001072,-49.34349999369395,True
22,2025-11-23T05:49:25.175047,83.33294809548929,-79.15410261149388,False
22,2025-11-23T11:06:25.175047,87.82259715078256,-73.39390847372152,True
22,2025-11-22T08:25:25.175047,76.88497968955657,-60.6956506868326,True
22,2025-11-21T00:02:25.175047,73.85613347719801,-62.84439010266589,False
22,2025-11-20T01:38:25.175047,78.89223649173427,-61.778534010036786,True
22,2025-11-20T22:55:25.175047,70.38191082358584,-65.7271332314257,True
22,2025-11-19T22:51:25.175047,93.50683367221964,-62.318188855921015,False
22,2025-11-19T12:37:25.175047,79.99409047821422,-61.565584162720626,True
22,2025-11-19T09:04:25.175047,93.2306917258955,-68.5293095363709,True
22,2025-11-18T14:05:25.175047,80.29216517792739,-68.58632898613347,True
22,2025-11-18T03:19:25.175047,78.00427601552549,-46.090459487092204,True
22,2025-11-17T00:19:25.175047,74.9389957360929,-65.59468502512955,True
23,2025-11-23T13:27:25.175047,67.05063775267637,-66.3637091821819,True
23,2025-11-23T04:18:25.175047,96.0188661792716,-60.42946233749389,True
23,2025-11-23T11:18:25.175047,100.0,-50.33839581897266,True
23,2025-11-22T16:55:25.175047,96.67637828376189,-60.186895965093704,True
23,2025-11-22T03:10:25.175047,58.36071011683817,-57.306200891848924,True
23,2025-11-22T18:35:25.175047,87.58060769310026,-63.359829646542565,True
23,2025-11-21T05:46:25.175047,93.78014682873328,-68.0860313825929,True
23,2025-11-21T18:07:25.175047,85.82916210107327,-49.955231036320285,True
23,2025-11-21T07:15:25.175047,62.34227578540162,-68.32523535746186,True
23,2025-11-20T21:17:25.175047,72.37674881908502,-37.73477542845551,True
23,2025-11-20T15:23:25.175047,44.21765482248579,-74.4139921923339,True
23,2025-11-20T10:51:25.175047,71.30968832499877,-63.60916318319718,True
23,2025-11-19T02:42:25.175047,83.76838007193683,-71.42612920012414,True
23,2025-11-19T12:53:25.175047,59.71974132298892,-56.75709257613576,True
23,2025-11-19T02:33:25.175047,84.73094665149314,-67.79825884840827,True
23,2025-11-18T23:26:25.175047,99.34417685631797,-90.11099847449752,True
23,2025-11-18T15:55:25.175047,69.48113371040668,-52.828228548440414,True
23,2025-11-18T01:58:25.175047,100.0,-70.18583668267136,True
23,2025-11-17T15:11:25.175047,99.29884031610464,-69.49359288559512,True
23,2025-11-17T02:50:25.175047,71.40618042117603,-65.53939123713418,True
23,2025-11-17T09:13:25.175047,94.74166210376109,-78.87286349068306,True
24,2025-11-23T20:40:25.175047,73.18782089657125,-56.38029047767869,True
24,2025-11-23T13:59:25.175047,75.05761894815895,-58.411525730935786,True
24,2025-11-23T07:58:25.175047,89.78086481335612,-67.62140682978576,True
24,2025-11-22T09:27:25.175047,90.54782391692711,-60.44414343557044,True
24,2025-11-21T08:09:25.175047,87.61725104469566,-68.80906382370715,True
24,2025-11-20T04:50:25.175047,98.80107114914811,-67.76161211175781,True
24,2025-11-19T21:01:25.175047,70.73681249014288,-64.91155012332491,True
24,2025-11-18T06:04:25.175047,70.11146856368569,-61.17549418672518,True
24,2025-11-18T10:35:25.175047,100.0,-78.99000056352222,False
24,2025-11-18T13:41:25.175047,65.12013342926831,-63.813762611439486,True
24,2025-11-17T05:41:25.175047,88.59343190118477,-62.75080962832501,True
24,2025-11-17T03:29:25.175047,71.36015893333054,-51.457176958556744,True
24,2025-11-17T18:59:25.175047,77.52178031798205,-61.1743484547927,True
25,2025-11-23T14:47:25.175047,73.50341422082057,-66.47867147950925,True
25,2025-11-23T06:52:25.175047,95.23879028421948,-56.1231767334206,True
25,2025-11-22T17:50:25.175047,87.97054233441095,-51.33688668484332,True
25,2025-11-22T05:40:25.175047,100.0,-47.64062464933328,True
25,2025-11-22T04:54:25.175047,64.73293072075109,-57.51340319188605,True
25,2025-11-21T22:09:25.175047,83.51430319694785,-53.5299228860105,True
25,2025-11-20T18:11:25.175047,88.77109098167445,-70.86311270976798,False
25,2025-11-20T16:43:25.175047,73.66129607653706,-70.95767305932523,True
25,2025-11-20T08:36:25.175047,86.35648342904062,-72.54755329681907,True
25,2025-11-19T22:54:25.175047,71.66580388524802,-54.66235049406622,True
25,2025-11-19T10:50:25.175047,97.43920109080199,-75.00917190107124,True
25,2025-11-19T06:41:25.175047,100.0,-55.835133061891646,True
25,2025-11-18T20:41:25.175047,75.99223849639195,-48.470687930437066,True
25,2025-11-18T03:49:25.175047,74.52479466802704,-64.07124303252485,True
25,2025-11-17T12:52:25.175047,79.36906849721287,-71.37769788079686,True
26,2025-11-23T12:29:25.175047,81.96575304870906,-74.41096061352657,True
26,2025-11-22T07:04:25.175047,93.42718555811751,-59.16797100846964,True
26,2025-11-22T05:06:25.175047,85.8551869714932,-21.086019808833008,True
26,2025-11-22T20:35:25.175047,65.67393578132962,-77.55994429290794,True
26,2025-11-21T14:14:25.175047,80.7776818929143,-57.102254231268326,True
26,2025-11-20T00:15:25.175047,66.64405184427754,-70.16401086335738,True
26,2025-11-19T13:44:25.175047,82.61885767628314,-76.49676021246295,True
26,2025-11-19T19:33:25.175047,66.1239434103443,-69.0100461632297,False
26,2025-11-18T02:57:25.175047,95.65341262916874,-52.40316965464001,True
26,2025-11-18T17:19:25.175047,64.99658133044116,-59.60203736334386,True
26,2025-11-18T05:34:25.175047,93.21172508717731,-77.2978113244978,True
26,2025-11-17T12:56:25.175047,95.59096608301482,-54.167072560813445,True
26,2025-11-17T12:34:25.175047,68.1074358100917,-72.95298298824177,True
27,2025-11-23T17:48:25.175047,71.7685446221554,-54.695818642801086,True
27,2025-11-23T18:45:25.175047,76.36768850513442,-68.54671167714453,True
27,2025-11-23T07:02:25.175047,90.31346533255564,-73.03948091995763,True
27,2025-11-22T12:32:25.175047,76.79280688359148,-81.28073085045311,True
27,2025-11-21T16:34:25.175047,78.84553870272337,-75.23768613119915,True
27,2025-11-20T17:16:25.175047,66.06874173307148,-56.42754721023248,True
27,2025-11-20T23:35:25.175047,74.25862080141259,-69.95102277052204,True
27,2025-11-20T23:48:25.175047,89.9982556633695,-77.55458156294837,True
27,2025-11-19T06:27:25.175047,89.42976260622447,-54.762684308285,True
